,season,Home,G.1,Visitor,G,playoffs
48259,2014,Ottawa Senators,3.0,Minnesota Wild,4.0,0
48260,2014,Washington Capitals,0.0,Pittsburgh Penguins,4.0,0
48261,2014,Boston Bruins,2.0,St. Louis Blues,3.0,0
48262,2014,Dallas Stars,2.0,New York Rangers,3.0,0
48263,2014,Detroit Red Wings,4.0,Carolina Hurricanes,3.0,0
48264,2014,Edmonton Oilers,4.0,Florida Panthers,1.0,0
48265,2014,Los Angeles Kings,1.0,New Jersey Devils,2.0,0
48266,2014,Philadelphia Flyers,4.0,Buffalo Sabres,1.0,0
48267,2014,Phoenix Coyotes,3.0,Colorado Avalanche,4.0,0
48268,2014,San Jose Sharks,5.0,Tampa Bay Lightning,1.0,0
48269,2014,Toronto Maple Leafs,2.0,Nashville Predators,4.0,0
48270,2014,Winnipeg Jets,3.0,Chicago Blackhawks,6.0,0
48271,2014,Anaheim Ducks,1.0,Tampa Bay Lightning,0.0,0
48272,2014,Calgary Flames,4.0,Florida Panthers,3.0,0
48273,2014,Pittsburgh Penguins,4.0,New York Islanders,3.0,0
48274,2014,Vancouver Canucks,6.0,Columbus Blue Jackets,2.0,0
48275,2014,Washington Capitals,2.0,Montreal Canadiens,3.0,0
48276,2014,Boston Bruins,3.0,Carolina Hurricanes,2.0,0
48277,2014,Detroit Red Wings,2.0,Ottawa Senators,4.0,0
48278,2014,Los Angeles Kings,0.0,Colorado Avalanche,1.0,0
48279,2014,Montreal Canadiens,3.0,Pittsburgh Penguins,2.0,0
48280,2014,Nashville Predators,0.0,New York Rangers,2.0,0
48281,2014,Philadelphia Flyers,5.0,New York Islanders,2.0,0
48282,2014,Phoenix Coyotes,2.0,Anaheim Ducks,4.0,0
48283,2014,San Jose Sharks,2.0,New Jersey Devils,1.0,0
48284,2014,St. Louis Blues,6.0,Dallas Stars,1.0,0
48285,2014,Toronto Maple Leafs,2.0,Washington Capitals,1.0,0
48286,2014,Vancouver Canucks,1.0,Chicago Blackhawks,2.0,0
48287,2014,Winnipeg Jets,2.0,Minnesota Wild,3.0,0
48288,2014,Buffalo Sabres,1.0,Detroit Red Wings,3.0,0
48289,2014,Carolina Hurricanes,4.0,Ottawa Senators,1.0,0
48290,2014,Boston Bruins,4.0,Pittsburgh Penguins,3.0,0
48291,2014,Edmonton Oilers,1.0,Chicago Blackhawks,5.0,0
48292,2014,Florida Panthers,3.0,Philadelphia Flyers,1.0,0
48293,2014,New Jersey Devils,1.0,Winnipeg Jets,3.0,0
48294,2014,Nashville Predators,4.0,Phoenix Coyotes,2.0,0
48295,2014,St. Louis Blues,3.0,Minnesota Wild,0.0,0
48296,2014,Tampa Bay Lightning,5.0,New York Rangers,0.0,0
48297,2014,Toronto Maple Leafs,0.0,Columbus Blue Jackets,6.0,0
48298,2014,Vancouver Canucks,2.0,Los Angeles Kings,3.0,0
48299,2014,Dallas Stars,6.0,Anaheim Ducks,3.0,0
48300,2014,Buffalo Sabres,1.0,Montreal Canadiens,3.0,0
48301,2014,Columbus Blue Jackets,0.0,Nashville Predators,4.0,0
48302,2014,Calgary Flames,2.0,Chicago Blackhawks,3.0,0
48303,2014,Colorado Avalanche,1.0,St. Louis Blues,4.0,0
48304,2014,Detroit Red Wings,6.0,Boston Bruins,1.0,0
48305,2014,Florida Panthers,2.0,New York Rangers,5.0,0
48306,2014,Minnesota Wild,1.0,Phoenix Coyotes,3.0,0
48307,2014,New Jersey Devils,3.0,Carolina Hurricanes,4.0,0
48308,2014,New York Islanders,2.0,Winnipeg Jets,3.0,0
48309,2014,Pittsburgh Penguins,6.0,Toronto Maple Leafs,5.0,0
48310,2014,San Jose Sharks,3.0,Los Angeles Kings,2.0,0
48311,2014,Tampa Bay Lightning,4.0,Philadelphia Flyers,2.0,0
48312,2014,Washington Capitals,4.0,Ottawa Senators,6.0,0
48313,2014,Nashville Predators,0.0,Edmonton Oilers,3.0,0
48314,2014,Ottawa Senators,2.0,Vancouver Canucks,5.0,0
48315,2014,Anaheim Ducks,5.0,Calgary Flames,2.0,0
48316,2014,Boston Bruins,3.0,New York Rangers,2.0,0
48317,2014,Buffalo Sabres,3.0,Toronto Maple Leafs,2.0,0
48318,2014,Carolina Hurricanes,2.0,New Jersey Devils,5.0,0
48319,2014,Columbus Blue Jackets,4.0,Edmonton Oilers,2.0,0
48320,2014,Dallas Stars,1.0,Chicago Blackhawks,2.0,0
48321,2014,Minnesota Wild,1.0,Colorado Avalanche,3.0,0
48322,2014,New York Islanders,0.0,Detroit Red Wings,5.0,0
48323,2014,Philadelphia Flyers,2.0,Winnipeg Jets,1.0,0
48324,2014,San Jose Sharks,6.0,St. Louis Blues,3.0,0
48325,2014,Tampa Bay Lightning,0.0,Pittsburgh Penguins,3.0,0
48326,2014,Washington Capitals,3.0,Montreal Canadiens,2.0,0
48327,2014,Boston Bruins,3.0,Columbus Blue Jackets,1.0,0
48328,2014,Colorado Avalanche,3.0,Minnesota Wild,2.0,0
48329,2014,Florida Panthers,1.0,Pittsburgh Penguins,5.0,0
48330,2014,Los Angeles Kings,1.0,Calgary Flames,2.0,0
48331,2014,Montreal Canadiens,4.0,Toronto Maple Leafs,2.0,0
48332,2014,New Jersey Devils,1.0,Buffalo Sabres,0.0,0
48333,2014,Nashville Predators,2.0,Philadelphia Flyers,3.0,0
48334,2014,New York Islanders,2.0,Washington Capitals,3.0,0
48335,2014,New York Rangers,5.0,Vancouver Canucks,2.0,0
48336,2014,Phoenix Coyotes,2.0,Chicago Blackhawks,5.0,0
48337,2014,San Jose Sharks,4.0,Anaheim Ducks,3.0,0
48338,2014,Carolina Hurricanes,2.0,Vancouver Canucks,3.0,0
48339,2014,Dallas Stars,2.0,Edmonton Oilers,3.0,0
48340,2014,Ottawa Senators,2.0,Detroit Red Wings,4.0,0
48341,2014,Los Angeles Kings,3.0,St. Louis Blues,2.0,0
48342,2014,Minnesota Wild,2.0,Philadelphia Flyers,0.0,0
48343,2014,Montreal Canadiens,3.0,New Jersey Devils,2.0,0
48344,2014,New York Rangers,2.0,Winnipeg Jets,5.0,0
48345,2014,Anaheim Ducks,2.0,Los Angeles Kings,3.0,0
48346,2014,Columbus Blue Jackets,1.0,Tampa Bay Lightning,0.0,0
48347,2014,Chicago Blackhawks,3.0,Dallas Stars,4.0,0
48348,2014,Edmonton Oilers,2.0,Phoenix Coyotes,6.0,0
48349,2014,Florida Panthers,2.0,Ottawa Senators,4.0,0
48350,2014,Nashville Predators,1.0,Vancouver Canucks,3.0,0
48351,2014,New York Islanders,2.0,Pittsburgh Penguins,3.0,0
48352,2014,Toronto Maple Leafs,2.0,San Jose Sharks,4.0,0
48353,2014,Washington Capitals,1.0,Carolina Hurricanes,4.0,0
48354,2014,Calgary Flames,4.0,Phoenix Coyotes,1.0,0
48355,2014,Detroit Red Wings,3.0,Philadelphia Flyers,6.0,0
48356,2014,New Jersey Devils,3.0,Montreal Canadiens,4.0,0
48357,2014,Buffalo Sabres,1.0,New York Rangers,3.0,0
48358,2014,Edmonton Oilers,8.0,Colorado Avalanche,2.0,0
48359,2014,Florida Panthers,5.0,Winnipeg Jets,2.0,0
48360,2014,Minnesota Wild,4.0,Chicago Blackhawks,3.0,0
48361,2014,Montreal Canadiens,2.0,Boston Bruins,1.0,0
48362,2014,Nashville Predators,2.0,Carolina Hurricanes,5.0,0
48363,2014,Pittsburgh Penguins,5.0,San Jose Sharks,1.0,0
48364,2014,St. Louis Blues,5.0,New York Islanders,1.0,0
48365,2014,Tampa Bay Lightning,3.0,Ottawa Senators,1.0,0
48366,2014,Toronto Maple Leafs,3.0,Dallas Stars,2.0,0
48367,2014,Carolina Hurricanes,5.0,San Jose Sharks,3.0,0
48368,2014,Columbus Blue Jackets,4.0,Minnesota Wild,0.0,0
48369,2014,Calgary Flames,2.0,Colorado Avalanche,3.0,0
48370,2014,Chicago Blackhawks,2.0,Anaheim Ducks,3.0,0
48371,2014,New Jersey Devils,1.0,Detroit Red Wings,3.0,0
48372,2014,Vancouver Canucks,3.0,Phoenix Coyotes,2.0,0
48373,2014,Boston Bruins,3.0,Pittsburgh Penguins,2.0,0
48374,2014,Dallas Stars,5.0,Philadelphia Flyers,1.0,0
48375,2014,Detroit Red Wings,1.0,Florida Panthers,2.0,0
48376,2014,Edmonton Oilers,1.0,Calgary Flames,2.0,0
48377,2014,Los Angeles Kings,3.0,New York Islanders,0.0,0
48378,2014,Montreal Canadiens,3.0,Buffalo Sabres,2.0,0
48379,2014,New York Rangers,3.0,New Jersey Devils,4.0,0
48380,2014,Ottawa Senators,3.0,Toronto Maple Leafs,4.0,0
48381,2014,St. Louis Blues,2.0,Anaheim Ducks,5.0,0
48382,2014,Tampa Bay Lightning,1.0,Winnipeg Jets,2.0,0
48383,2014,Washington Capitals,5.0,Nashville Predators,2.0,0
48384,2014,Chicago Blackhawks,6.0,Florida Panthers,2.0,0
48385,2014,Minnesota Wild,3.0,San Jose Sharks,1.0,0
48386,2014,New York Rangers,1.0,Washington Capitals,4.0,0
48387,2014,Toronto Maple Leafs,2.0,Boston Bruins,5.0,0
48388,2014,Vancouver Canucks,3.0,Colorado Avalanche,1.0,0
48389,2014,Anaheim Ducks,5.0,New York Islanders,2.0,0
48390,2014,Ottawa Senators,5.0,Philadelphia Flyers,4.0,0
48391,2014,Pittsburgh Penguins,2.0,Columbus Blue Jackets,1.0,0
48392,2014,Vancouver Canucks,2.0,Carolina Hurricanes,0.0,0
48393,2014,Buffalo Sabres,2.0,Ottawa Senators,1.0,0
48394,2014,Columbus Blue Jackets,5.0,New Jersey Devils,4.0,0
48395,2014,Calgary Flames,1.0,Boston Bruins,2.0,0
48396,2014,Colorado Avalanche,1.0,Phoenix Coyotes,3.0,0
48397,2014,Dallas Stars,2.0,Chicago Blackhawks,6.0,0
48398,2014,Edmonton Oilers,5.0,Carolina Hurricanes,4.0,0
48399,2014,Florida Panthers,3.0,Detroit Red Wings,2.0,0
48400,2014,Montreal Canadiens,0.0,Los Angeles Kings,6.0,0
48401,2014,New York Rangers,1.0,Nashville Predators,4.0,0
48402,2014,San Jose Sharks,2.0,New York Islanders,3.0,0
48403,2014,Winnipeg Jets,1.0,St. Louis Blues,2.0,0
48404,2014,Washington Capitals,6.0,Tampa Bay Lightning,5.0,0
48405,2014,Anaheim Ducks,2.0,Minnesota Wild,1.0,0
48406,2014,Chicago Blackhawks,7.0,Philadelphia Flyers,2.0,0
48407,2014,Toronto Maple Leafs,1.0,Los Angeles Kings,3.0,0
48408,2014,Calgary Flames,2.0,Carolina Hurricanes,1.0,0
48409,2014,Edmonton Oilers,2.0,Boston Bruins,4.0,0
48410,2014,Nashville Predators,3.0,Dallas Stars,1.0,0
48411,2014,New York Rangers,2.0,Columbus Blue Jackets,4.0,0
48412,2014,Ottawa Senators,2.0,Buffalo Sabres,1.0,0
48413,2014,Philadelphia Flyers,2.0,Montreal Canadiens,1.0,0
48414,2014,Phoenix Coyotes,6.0,New York Islanders,3.0,0
48415,2014,San Jose Sharks,3.0,Minnesota Wild,1.0,0
48416,2014,St. Louis Blues,6.0,Toronto Maple Leafs,3.0,0
48417,2014,Tampa Bay Lightning,2.0,Detroit Red Wings,1.0,0
48418,2014,Winnipeg Jets,3.0,Colorado Avalanche,4.0,0
48419,2014,Florida Panthers,3.0,Washington Capitals,2.0,0
48420,2014,Pittsburgh Penguins,3.0,New Jersey Devils,2.0,0
48421,2014,Vancouver Canucks,4.0,Edmonton Oilers,0.0,0
48422,2014,Buffalo Sabres,1.0,Calgary Flames,2.0,0
48423,2014,Columbus Blue Jackets,3.0,St. Louis Blues,4.0,0
48424,2014,Colorado Avalanche,1.0,Minnesota Wild,2.0,0
48425,2014,Detroit Red Wings,1.0,Pittsburgh Penguins,4.0,0
48426,2014,New Jersey Devils,3.0,Tampa Bay Lightning,0.0,0
48427,2014,Nashville Predators,3.0,San Jose Sharks,2.0,0
48428,2014,New York Islanders,0.0,Montreal Canadiens,1.0,0
48429,2014,Ottawa Senators,2.0,Los Angeles Kings,5.0,0
48430,2014,Phoenix Coyotes,1.0,Carolina Hurricanes,3.0,0
48431,2014,Toronto Maple Leafs,7.0,Chicago Blackhawks,3.0,0
48432,2014,Vancouver Canucks,6.0,Boston Bruins,2.0,0
48433,2014,Winnipeg Jets,4.0,Dallas Stars,6.0,0
48434,2014,Anaheim Ducks,3.0,Edmonton Oilers,2.0,0
48435,2014,Chicago Blackhawks,3.0,Los Angeles Kings,1.0,0
48436,2014,Detroit Red Wings,0.0,Tampa Bay Lightning,3.0,0
48437,2014,Montreal Canadiens,1.0,Florida Panthers,2.0,0
48438,2014,New York Rangers,4.0,Calgary Flames,3.0,0
48439,2014,Washington Capitals,5.0,Philadelphia Flyers,4.0,0
48440,2014,Columbus Blue Jackets,2.0,Winnipeg Jets,3.0,0
48441,2014,Colorado Avalanche,6.0,Dallas Stars,2.0,0
48442,2014,Ottawa Senators,3.0,St. Louis Blues,2.0,0
48443,2014,Pittsburgh Penguins,3.0,Toronto Maple Leafs,1.0,0
48444,2014,Boston Bruins,2.0,Calgary Flames,0.0,0
48445,2014,Buffalo Sabres,4.0,Winnipeg Jets,2.0,0
48446,2014,Dallas Stars,3.0,Colorado Avalanche,2.0,0
48447,2014,Detroit Red Wings,2.0,Anaheim Ducks,5.0,0
48448,2014,Los Angeles Kings,3.0,Edmonton Oilers,0.0,0
48449,2014,Minnesota Wild,3.0,Vancouver Canucks,2.0,0
48450,2014,Montreal Canadiens,3.0,Phoenix Coyotes,1.0,0
48451,2014,Nashville Predators,1.0,Chicago Blackhawks,3.0,0
48452,2014,New York Islanders,2.0,Tampa Bay Lightning,3.0,0
48453,2014,Philadelphia Flyers,5.0,Washington Capitals,2.0,0
48454,2014,St. Louis Blues,2.0,San Jose Sharks,4.0,0
48455,2014,Toronto Maple Leafs,1.0,Florida Panthers,3.0,0
48456,2014,New Jersey Devils,5.0,Ottawa Senators,2.0,0
48457,2014,New York Rangers,3.0,Pittsburgh Penguins,4.0,0
48458,2014,Buffalo Sabres,4.0,Boston Bruins,2.0,0
48459,2014,Colorado Avalanche,4.0,Edmonton Oilers,2.0,0
48460,2014,Dallas Stars,4.0,Vancouver Canucks,1.0,0
48461,2014,Detroit Red Wings,3.0,Calgary Flames,2.0,0
48462,2014,Los Angeles Kings,4.0,San Jose Sharks,1.0,0
48463,2014,Ottawa Senators,2.0,Florida Panthers,4.0,0
48464,2014,Philadelphia Flyers,5.0,Columbus Blue Jackets,4.0,0
48465,2014,Pittsburgh Penguins,5.0,Minnesota Wild,2.0,0
48466,2014,St. Louis Blues,5.0,Montreal Canadiens,1.0,0
48467,2014,Tampa Bay Lightning,4.0,Nashville Predators,2.0,0
48468,2014,Toronto Maple Leafs,2.0,Phoenix Coyotes,1.0,0
48469,2014,Carolina Hurricanes,2.0,Washington Capitals,4.0,0
48470,2014,Chicago Blackhawks,2.0,Vancouver Canucks,3.0,0
48471,2014,New Jersey Devils,2.0,Anaheim Ducks,3.0,0
48472,2014,New York Rangers,3.0,New York Islanders,5.0,0
48473,2014,Winnipeg Jets,5.0,Florida Panthers,2.0,0
48474,2014,Boston Bruins,4.0,Buffalo Sabres,1.0,0
48475,2014,Columbus Blue Jackets,6.0,Philadelphia Flyers,3.0,0
48476,2014,Edmonton Oilers,0.0,St. Louis Blues,6.0,0
48477,2014,Los Angeles Kings,3.0,Colorado Avalanche,2.0,0
48478,2014,Nashville Predators,3.0,Montreal Canadiens,4.0,0
48479,2014,New York Islanders,3.0,Anaheim Ducks,5.0,0
48480,2014,Ottawa Senators,3.0,Phoenix Coyotes,4.0,0
48481,2014,Pittsburgh Penguins,4.0,Calgary Flames,3.0,0
48482,2014,San Jose Sharks,3.0,Dallas Stars,2.0,0
48483,2014,Tampa Bay Lightning,3.0,Carolina Hurricanes,2.0,0
48484,2014,Toronto Maple Leafs,4.0,Detroit Red Wings,5.0,0
48485,2014,Washington Capitals,4.0,New Jersey Devils,5.0,0
48486,2014,New York Rangers,4.0,Minnesota Wild,1.0,0
48487,2014,Vancouver Canucks,2.0,Winnipeg Jets,1.0,0
48488,2014,Buffalo Sabres,2.0,Phoenix Coyotes,1.0,0
48489,2014,Carolina Hurricanes,3.0,Columbus Blue Jackets,4.0,0
48490,2014,Calgary Flames,4.0,St. Louis Blues,3.0,0
48491,2014,Chicago Blackhawks,5.0,New Jersey Devils,2.0,0
48492,2014,Detroit Red Wings,0.0,New York Islanders,3.0,0
48493,2014,Edmonton Oilers,6.0,Winnipeg Jets,2.0,0
48494,2014,Florida Panthers,1.0,Tampa Bay Lightning,6.0,0
48495,2014,Los Angeles Kings,2.0,Dallas Stars,5.0,0
48496,2014,Nashville Predators,2.0,Boston Bruins,6.0,0
48497,2014,New York Rangers,2.0,Toronto Maple Leafs,1.0,0
48498,2014,Ottawa Senators,5.0,Pittsburgh Penguins,0.0,0
48499,2014,Philadelphia Flyers,4.0,Minnesota Wild,1.0,0
48500,2014,San Jose Sharks,5.0,Colorado Avalanche,4.0,0
48501,2014,Washington Capitals,2.0,Anaheim Ducks,3.0,0
48502,2014,Boston Bruins,5.0,Ottawa Senators,0.0,0
48503,2014,Carolina Hurricanes,3.0,Pittsburgh Penguins,4.0,0
48504,2014,Calgary Flames,0.0,Edmonton Oilers,2.0,0
48505,2014,Chicago Blackhawks,7.0,Colorado Avalanche,2.0,0
48506,2014,Dallas Stars,4.0,Nashville Predators,1.0,0
48507,2014,New Jersey Devils,1.0,Columbus Blue Jackets,2.0,0
48508,2014,Phoenix Coyotes,3.0,San Jose Sharks,4.0,0
48509,2014,Toronto Maple Leafs,4.0,Buffalo Sabres,3.0,0
48510,2014,Winnipeg Jets,6.0,Minnesota Wild,4.0,0
48511,2014,Washington Capitals,3.0,New York Rangers,2.0,0
48512,2014,Anaheim Ducks,3.0,Phoenix Coyotes,2.0,0
48513,2014,Edmonton Oilers,3.0,Philadelphia Flyers,4.0,0
48514,2014,Florida Panthers,3.0,Detroit Red Wings,4.0,0
48515,2014,Nashville Predators,3.0,Los Angeles Kings,2.0,0
48516,2014,New York Islanders,1.0,New Jersey Devils,2.0,0
48517,2014,Ottawa Senators,4.0,Boston Bruins,3.0,0
48518,2014,St. Louis Blues,6.0,Chicago Blackhawks,5.0,0
48519,2014,Tampa Bay Lightning,1.0,Montreal Canadiens,2.0,0
48520,2014,Buffalo Sabres,2.0,Washington Capitals,1.0,0
48521,2014,Columbus Blue Jackets,3.0,Pittsburgh Penguins,5.0,0
48522,2014,Calgary Flames,0.0,Vancouver Canucks,2.0,0
48523,2014,Colorado Avalanche,1.0,Winnipeg Jets,2.0,0
48524,2014,Dallas Stars,2.0,St. Louis Blues,3.0,0
48525,2014,Florida Panthers,4.0,Montreal Canadiens,1.0,0
48526,2014,Minnesota Wild,4.0,New York Islanders,5.0,0
48527,2014,San Jose Sharks,3.0,Anaheim Ducks,1.0,0
48528,2014,Tampa Bay Lightning,3.0,New York Rangers,4.0,0
48529,2014,Toronto Maple Leafs,5.0,Carolina Hurricanes,2.0,0
48530,2014,Chicago Blackhawks,1.0,Los Angeles Kings,0.0,0
48531,2014,Nashville Predators,6.0,Detroit Red Wings,4.0,0
48532,2014,Ottawa Senators,3.0,Washington Capitals,1.0,0
48533,2014,Vancouver Canucks,3.0,Philadelphia Flyers,4.0,0
48534,2014,Anaheim Ducks,6.0,San Jose Sharks,3.0,0
48535,2014,Boston Bruins,3.0,New York Islanders,5.0,0
48536,2014,Carolina Hurricanes,5.0,Montreal Canadiens,4.0,0
48537,2014,Calgary Flames,1.0,Philadelphia Flyers,4.0,0
48538,2014,Colorado Avalanche,5.0,Columbus Blue Jackets,3.0,0
48539,2014,Dallas Stars,3.0,Los Angeles Kings,2.0,0
48540,2014,Florida Panthers,1.0,New York Rangers,2.0,0
48541,2014,Minnesota Wild,1.0,St. Louis Blues,2.0,0
48542,2014,New Jersey Devils,2.0,Pittsburgh Penguins,1.0,0
48543,2014,Phoenix Coyotes,4.0,Edmonton Oilers,3.0,0
48544,2014,Winnipeg Jets,3.0,Buffalo Sabres,0.0,0
48545,2014,Detroit Red Wings,2.0,Toronto Maple Leafs,3.0,0
48546,2014,Vancouver Canucks,2.0,Tampa Bay Lightning,4.0,0
48547,2014,Boston Bruins,3.0,Nashville Predators,2.0,0
48548,2014,Colorado Avalanche,2.0,Philadelphia Flyers,1.0,0
48549,2014,Dallas Stars,4.0,Montreal Canadiens,6.0,0
48550,2014,Minnesota Wild,4.0,Buffalo Sabres,1.0,0
48551,2014,New York Islanders,3.0,Chicago Blackhawks,2.0,0
48552,2014,Ottawa Senators,4.0,Winnipeg Jets,3.0,0
48553,2014,Phoenix Coyotes,0.0,Columbus Blue Jackets,2.0,0
48554,2014,San Jose Sharks,5.0,Edmonton Oilers,1.0,0
48555,2014,St. Louis Blues,5.0,Los Angeles Kings,0.0,0
48556,2014,Washington Capitals,3.0,Carolina Hurricanes,4.0,0
48557,2014,Anaheim Ducks,5.0,Edmonton Oilers,2.0,0
48558,2014,Calgary Flames,0.0,Tampa Bay Lightning,2.0,0
48559,2014,New Jersey Devils,3.0,Chicago Blackhawks,5.0,0
48560,2014,Pittsburgh Penguins,5.0,New York Rangers,2.0,0
48561,2014,Boston Bruins,4.0,Winnipeg Jets,1.0,0
48562,2014,Buffalo Sabres,2.0,New Jersey Devils,1.0,0
48563,2014,Colorado Avalanche,4.0,San Jose Sharks,3.0,0
48564,2014,Dallas Stars,1.0,Detroit Red Wings,5.0,0
48565,2014,Florida Panthers,5.0,Nashville Predators,4.0,0
48566,2014,Los Angeles Kings,3.0,Vancouver Canucks,1.0,0
48567,2014,Minnesota Wild,5.0,Washington Capitals,3.0,0
48568,2014,Montreal Canadiens,3.0,Ottawa Senators,4.0,0
48569,2014,New York Islanders,2.0,Carolina Hurricanes,3.0,0
48570,2014,Phoenix Coyotes,3.0,Philadelphia Flyers,5.0,0
48571,2014,St. Louis Blues,6.0,Columbus Blue Jackets,2.0,0
48572,2014,Toronto Maple Leafs,1.0,New York Rangers,7.0,0
48573,2014,Anaheim Ducks,4.0,Vancouver Canucks,3.0,0
48574,2014,Carolina Hurricanes,2.0,Nashville Predators,1.0,0
48575,2014,Chicago Blackhawks,2.0,San Jose Sharks,3.0,0
48576,2014,Edmonton Oilers,5.0,Tampa Bay Lightning,3.0,0
48577,2014,Pittsburgh Penguins,6.0,Winnipeg Jets,5.0,0
48578,2014,Colorado Avalanche,3.0,Calgary Flames,4.0,0
48579,2014,Montreal Canadiens,2.0,Florida Panthers,1.0,0
48580,2014,New York Islanders,7.0,Dallas Stars,3.0,0
48581,2014,New York Rangers,3.0,Columbus Blue Jackets,4.0,0
48582,2014,Anaheim Ducks,5.0,Boston Bruins,2.0,0
48583,2014,Buffalo Sabres,,Carolina Hurricanes,,0
48584,2014,Edmonton Oilers,2.0,St. Louis Blues,5.0,0
48585,2014,Los Angeles Kings,1.0,Minnesota Wild,2.0,0
48586,2014,New Jersey Devils,2.0,Philadelphia Flyers,3.0,0
48587,2014,Nashville Predators,3.0,San Jose Sharks,2.0,0
48588,2014,Phoenix Coyotes,6.0,Calgary Flames,0.0,0
48589,2014,Toronto Maple Leafs,3.0,New York Islanders,5.0,0
48590,2014,Vancouver Canucks,4.0,Pittsburgh Penguins,5.0,0
48591,2014,Winnipeg Jets,2.0,Tampa Bay Lightning,4.0,0
48592,2014,Chicago Blackhawks,2.0,New York Rangers,3.0,0
48593,2014,Colorado Avalanche,4.0,Ottawa Senators,3.0,0
48594,2014,Philadelphia Flyers,3.0,Montreal Canadiens,1.0,0
48595,2014,Buffalo Sabres,1.0,Florida Panthers,2.0,0
48596,2014,Carolina Hurricanes,6.0,Toronto Maple Leafs,1.0,0
48597,2014,Calgary Flames,0.0,St. Louis Blues,5.0,0
48598,2014,Los Angeles Kings,4.0,Boston Bruins,2.0,0
48599,2014,New Jersey Devils,1.0,Dallas Stars,0.0,0
48600,2014,Nashville Predators,3.0,Anaheim Ducks,4.0,0
48601,2014,Phoenix Coyotes,1.0,Minnesota Wild,4.0,0
48602,2014,San Jose Sharks,4.0,Detroit Red Wings,1.0,0
48603,2014,Tampa Bay Lightning,3.0,Washington Capitals,4.0,0
48604,2014,Columbus Blue Jackets,3.0,Carolina Hurricanes,0.0,0
48605,2014,Colorado Avalanche,1.0,New York Islanders,2.0,0
48606,2014,Edmonton Oilers,4.0,Pittsburgh Penguins,3.0,0
48607,2014,New York Rangers,3.0,Dallas Stars,2.0,0
48608,2014,Vancouver Canucks,2.0,St. Louis Blues,1.0,0
48609,2014,Washington Capitals,3.0,Toronto Maple Leafs,2.0,0
48610,2014,Calgary Flames,1.0,Pittsburgh Penguins,2.0,0
48611,2014,Los Angeles Kings,1.0,Detroit Red Wings,3.0,0
48612,2014,Minnesota Wild,2.0,Colorado Avalanche,4.0,0
48613,2014,Montreal Canadiens,2.0,Chicago Blackhawks,1.0,0
48614,2014,New Jersey Devils,2.0,Florida Panthers,1.0,0
48615,2014,Nashville Predators,1.0,Ottawa Senators,2.0,0
48616,2014,Philadelphia Flyers,3.0,Tampa Bay Lightning,6.0,0
48617,2014,Phoenix Coyotes,3.0,Anaheim Ducks,5.0,0
48618,2014,San Jose Sharks,0.0,Boston Bruins,1.0,0
48619,2014,Winnipeg Jets,3.0,Columbus Blue Jackets,6.0,0
48620,2014,Anaheim Ducks,1.0,Detroit Red Wings,0.0,0
48621,2014,Chicago Blackhawks,5.0,Edmonton Oilers,3.0,0
48622,2014,Dallas Stars,2.0,New York Islanders,4.0,0
48623,2014,Nashville Predators,0.0,Minnesota Wild,4.0,0
48624,2014,New York Rangers,4.0,Philadelphia Flyers,1.0,0
48625,2014,Toronto Maple Leafs,3.0,New Jersey Devils,2.0,0
48626,2014,Washington Capitals,1.0,Buffalo Sabres,2.0,0
48627,2014,Carolina Hurricanes,0.0,Calgary Flames,2.0,0
48628,2014,Columbus Blue Jackets,3.0,Tampa Bay Lightning,2.0,0
48629,2014,Los Angeles Kings,1.0,Vancouver Canucks,0.0,0
48630,2014,Winnipeg Jets,5.0,Phoenix Coyotes,1.0,0
48631,2014,Boston Bruins,3.0,Toronto Maple Leafs,4.0,0
48632,2014,Buffalo Sabres,3.0,Philadelphia Flyers,4.0,0
48633,2014,Chicago Blackhawks,2.0,Colorado Avalanche,3.0,0
48634,2014,Dallas Stars,5.0,Edmonton Oilers,2.0,0
48635,2014,Florida Panthers,4.0,New York Islanders,2.0,0
48636,2014,Minnesota Wild,0.0,Ottawa Senators,3.0,0
48637,2014,Montreal Canadiens,1.0,New Jersey Devils,4.0,0
48638,2014,Nashville Predators,4.0,Calgary Flames,2.0,0
48639,2014,New York Rangers,1.0,Tampa Bay Lightning,2.0,0
48640,2014,St. Louis Blues,2.0,Phoenix Coyotes,1.0,0
48641,2014,Washington Capitals,1.0,San Jose Sharks,2.0,0
48642,2014,Anaheim Ducks,9.0,Vancouver Canucks,1.0,0
48643,2014,Pittsburgh Penguins,4.0,Washington Capitals,3.0,0
48644,2014,Toronto Maple Leafs,4.0,Buffalo Sabres,3.0,0
48645,2014,Calgary Flames,2.0,Winnipeg Jets,5.0,0
48646,2014,Colorado Avalanche,2.0,New Jersey Devils,1.0,0
48647,2014,Dallas Stars,2.0,Boston Bruins,4.0,0
48648,2014,Florida Panthers,0.0,San Jose Sharks,3.0,0
48649,2014,Minnesota Wild,4.0,Edmonton Oilers,1.0,0
48650,2014,New York Rangers,1.0,Detroit Red Wings,0.0,0
48651,2014,Ottawa Senators,4.0,Montreal Canadiens,5.0,0
48652,2014,Philadelphia Flyers,3.0,Nashville Predators,4.0,0
48653,2014,Phoenix Coyotes,1.0,Vancouver Canucks,0.0,0
48654,2014,St. Louis Blues,1.0,Los Angeles Kings,4.0,0
